Word	Annotation	Sense	Part of Speech	Level	Russian
behindert	behindert		adj	B2+	отключен
Bemühung	die Bemühung, -en		die	B2+	усилие
Besetzung	die Besetzung, -en		die	B2+	в ролях
Bündel	das Bündel, -		das	B2+	связка
dämpfen, dämpft, dämpfte, hat gedämpft	dämpfen, dämpft, dämpfte, hat gedämpft		verb	B2+	промокнуть
FPÖ	FPÖ (Freiheitliche Partei Österreichs)		die	B2+	ФПО
Gift	das Gift, -e		das	B1	яд
Knopf	der Knopf, -̈e		der	B1	кнопка
Lebensjahr	das Lebensjahr, -e		das	B2+	год жизни
News	die News		die	B2+	новости
Profil	das Profil, -e		das	B2+	профиль
Siedlung	die Siedlung, -en		die	B2+	поселение
signifikant	signifikant		adj	B2+	значительный
Stellungnahme	die Stellungnahme, -n		die	B2+	мнение
Sturz	der Sturz, -̈e		der	B2+	осень
unbewusst	unbewusst		adj	B2+	бессознательно
Verstoß	der Verstoß, -̈e		der	B2+	нарушение
voraussichtlich	voraussichtlich		adj	B1	ожидается
würdigen, würdigt, würdigte, hat gewürdigt	würdigen, würdigt, würdigte, hat gewürdigt		verb	B2+	ценить
zurückweisen, weist zurück, wies zurück, hat zurückgewiesen	zurückweisen, weist zurück, wies zurück, hat zurückgewiesen		verb	B2+	отвергнуть
Abfall	der Abfall, -̈e		der	B1	отходы
Demokrat	der Demokrat, -en		der	B2+	демократ
Katalysator	der Katalysator, -en		der	B2+	катализатор
Piste	die Piste, -n		die	B2+	склон
Senat	der Senat, -e		der	B2+	Сенат
Stasi	die Stasi (Staatssicherheitsdienst)		die	B2+	Штази
streicheln, streichelt, streichelte, hat gestreichelt	streicheln, streichelt, streichelte, hat gestreichelt		verb	B2+	ласкать
überlegen	überlegen		adj	B1	рассмотреть
ausfüllen, füllt aus, füllte aus, hat ausgefüllt	ausfüllen, füllt aus, füllte aus, hat ausgefüllt		verb	A1	заполнить
Betreuung	die Betreuung, -en		die	B1	уход
eintreffen, trifft ein, traf ein, ist eingetroffen	eintreffen, trifft ein, traf ein, ist eingetroffen		verb	B2+	приехать
Kuchen	der Kuchen, -		der	A1	торт
Nachwuchs	der Nachwuchs		der	B1	потомство
plädieren, plädiert, plädierte, hat plädiert	plädieren, plädiert, plädierte, hat plädiert		verb	B2+	умолял
trösten, tröstet, tröstete, hat getröstet	trösten, tröstet, tröstete, hat getröstet		verb	B2+	комфорт
Ungleichheit	die Ungleichheit, -en		die	B2+	неравенство
Verteidiger	der Verteidiger, -		der	B2+	защитник
Center	das Center, -		das	B2+	центр
Halt	der Halt, -e		der	B2+	стоп
Handwerk	das Handwerk, -e		das	B2+	ремесла
humanitär	humanitär		adj	B2+	гуманитарный
Intervall	das Intervall, -e		das	B2+	интервал
naiv	naiv		adj	B2+	наивный
Rentner	der Rentner, -		der	A2	пенсионеры
Skala	die Skala, -en		die	B2+	масштаб
sogleich	sogleich		adv	B2+	немедленно
Substantiv	das Substantiv, -e		das	B2+	существительное
Testament	das Testament, -e		das	B2+	Уилл
Algebra	die Algebra, -en		die	B2+	алгебра
befördern, befördert, beförderte, hat befördert	befördern, befördert, beförderte, hat befördert		verb	B2+	продвигать
Box	die Box, -en		die	B2+	коробка
gänzlich	gänzlich		adj	B2+	полностью
Gremium	das Gremium, -en		das	B2+	комитет
hinunter	hinunter		adv	B2+	вниз
soeben	soeben		adv	B2+	только что
Sportart	die Sportart, -en		die	B1	спорт
Tirol	Tirol		das	B2+	Тироль
Zuordnung	die Zuordnung, -en		die	B2+	назначение
asiatisch	asiatisch		adj	B2+	азиатский
Biografie	die Biografie, -n		die	B2+	биография
blutig	blutig		adj	B2+	кровавый
Erwerb	der Erwerb, -e		der	B2+	приобретение
Hindernis	das Hindernis, -se		das	B2+	препятствие
inwieweit	inwieweit		adv	B2+	в какой степени
römisch	römisch		adj	B2+	Роман
weitaus	weitaus		adv	B2+	далеко
Wiedervereinigung	die Wiedervereinigung, -en		die	B2+	воссоединение
Abfahrt	die Abfahrt, -en		die	A1	отъезд
Anleihe	die Anleihe, -n		die	B2+	бонд
auswärtig	auswärtig		adj	B2+	за границей
elastisch	elastisch		adj	B2+	эластичный
entkommen, entkommt, entkam, ist entkommen	entkommen, entkommt, entkam, ist entkommen		verb	B2+	сбежал
Herausgeber	der Herausgeber, -		der	B2+	редактор
Kinn	das Kinn, -e		das	B2+	подбородок
nahelegen, legt nahe, legte nahe, hat nahegelegt	nahelegen, legt nahe, legte nahe, hat nahegelegt		verb	B2+	предложить
Naturwissenschaft	die Naturwissenschaft, -en		die	B2+	естественные науки
seitens	seitens		prep	B2+	со стороны
verbal	verbal		adj	B2+	словесный
Versuchsperson	die Versuchsperson, -en		die	B2+	испытуемый
Wanderung	die Wanderung, -en		die	B1	поход
Zeigefinger	der Zeigefinger, -		der	B2+	указательный палец
zwischendurch	zwischendurch		adv	B2+	между
Autofahrer	der Autofahrer, -		der	B2+	водитель
benehmen, benimmt, benahm, hat benommen	benehmen, benimmt, benahm, hat benommen		verb	B2+	вести себя
Einzelfall	der Einzelfall, -̈e		der	B2+	индивидуальный случай
gängig	gängig		adj	B2+	общий
Jäger	der Jäger, -		der	B2+	охотник
kommunikativ	kommunikativ		adj	B2+	коммуникативный
Kongress	der Kongress, -e		der	B2+	Конгресс
letzterer, letztere, letzteres	letzterer, letztere, letzteres		adj	B2+	последний
nebeneinander	nebeneinander		adv	B2+	рядом друг с другом
Passage	die Passage, -n		die	B2+	проход
strömen, strömt, strömte, ist geströmt	strömen, strömt, strömte, ist geströmt		verb	B2+	поток
zeitgenössisch	zeitgenössisch		adj	B2+	современный
zerbrechen, zerbricht, zerbrach, hat zerbrochen	zerbrechen, zerbricht, zerbrach, hat zerbrochen		verb	B2+	сломался
Aufsatz	der Aufsatz, -̈e		der	B2+	эссе
Brandenburg	Brandenburg		das	B2+	Бранденбург
Diagramm	das Diagramm, -e		die	B2+	диаграмма
Erleichterung	die Erleichterung, -en		die	B2+	рельеф
Historiker	der Historiker, -		der	B2+	историк
innovativ	innovativ		adj	B2+	инновационный
kollektiv	kollektiv		adj	B2+	коллективный
nüchtern	nüchtern		adj	B2+	трезвый
ungeheuer	ungeheuer		adj	B2+	огромный
Vorurteil	das Vorurteil, -e		das	B2+	предубеждение
Warnung	die Warnung, -en		die	B2+	предупреждение
Zeugnis	das Zeugnis, -se		das	A2	свидетельство
anmachen, macht an, machte an, hat angemacht	anmachen, macht an, machte an, hat angemacht		verb	A1	включить
App	die App, -s		die	B2+	приложение
derzeitig	derzeitig		adj	B2+	в настоящее время
Einblick	der Einblick, -e		der	B2+	понимание
eingeben, gibt ein, gab ein, hat eingegeben	eingeben, gibt ein, gab ein, hat eingegeben		verb	B2+	войти
Evolution	die Evolution, -en		die	B2+	эволюция
gigantisch	gigantisch		adj	B2+	гигантский
Nervenzelle	die Nervenzelle, -n		die	B2+	нервная клетка
überflüssig	überflüssig		adj	B2+	лишний
einteilen, teilt ein, teilte ein, hat eingeteilt	einteilen, teilt ein, teilte ein, hat eingeteilt		verb	B2+	разделить
Feststellung	die Feststellung, -en		die	B2+	решительность
losfahren, fährt los, fuhr los, ist losgefahren	losfahren, fährt los, fuhr los, ist losgefahren		verb	B1	отъехал
Pistole	die Pistole, -n		die	B2+	пистолет
schalten, schaltet, schaltete, hat geschaltet	schalten, schaltet, schaltete, hat geschaltet		verb	B1	переключатель
sowjetisch	sowjetisch		adj	B2+	советский
überführen, überführt, überführte, hat überführt	überführen, überführt, überführte, hat überführt		verb	B2+	осужденный
verbindlich	verbindlich		adj	B2+	обязательность
anstelle	anstelle		prep	B2+	вместо этого
beleidigen, beleidigt, beleidigte, hat beleidigt	beleidigen, beleidigt, beleidigte, hat beleidigt		verb	B1	оскорбление
Diener	der Diener, -		der	B2+	слуга
konventionell	konventionell		adj	B2+	обычный
Neutron	das Neutron, -en		das	B2+	нейтрон
organisatorisch	organisatorisch		adj	B2+	организационный
reif	reif		adj	B1	спелый
Stab	der Stab, -̈e		der	B2+	персонал
überholen, überholt, überholte, hat überholt	überholen, überholt, überholte, hat überholt		verb	B1	обогнал
vorangehen, geht voran, ging voran, ist vorangegangen	vorangehen, geht voran, ging voran, ist vorangegangen		verb	B2+	давай
anderswo	anderswo		adv	B2+	в другом месте
empfindlich	empfindlich		adj	B2+	чувствительный
Finanzen	Finanzen		die	B2+	финансы
hilflos	hilflos		adj	B2+	беспомощный
Mist	Mist		der	B2+	дерьмо
münden, mündet, mündete, hat gemündet	münden, mündet, mündete, hat gemündet		verb	B2+	текло
Physiologie	die Physiologie		die	B2+	физиология
Porträt	das Porträt, -s		das	B2+	портрет
Premiere	die Premiere, -n		die	B2+	премьера
Schadenersatz	der Schadenersatz		der	B2+	ущерб
Schrei	der Schrei, -e		der	B2+	крик
Schwangerschaft	die Schwangerschaft, -en		die	B1	беременность
Staatsanwalt	der Staatsanwalt, -̈e		der	B2+	прокурор
Transfer	der Transfer, -s		der	B2+	трансфер
verkürzen, verkürzt, verkürzte, hat verkürzt	verkürzen, verkürzt, verkürzte, hat verkürzt		verb	B2+	укоротить
vorbeugen, beugt vor, beugte vor, hat vorgebeugt	vorbeugen, beugt vor, beugte vor, hat vorgebeugt		verb	B2+	предотвратить
witzig	witzig		adj	A2	смешно
Annäherung	die Annäherung, -en		die	B2+	подход
blasen, bläst, blies, hat geblasen	blasen, bläst, blies, hat geblasen		verb	B2+	удар
Exemplar	das Exemplar, -e		das	B2+	копировать
Fond	der Fond, -s		der	B2+	фонд
Logik	die Logik, -en		die	B2+	логика
Müll	der Müll		der	A2	мусор
rational	rational		adj	B2+	рациональный
Vergnügen	das Vergnügen, -		das	B1	удовольствие
fließend	fließend		adj	B1	беглый
konsumieren, konsumiert, konsumierte, hat konsumiert	konsumieren, konsumiert, konsumierte, hat konsumiert		verb	B1	потреблять
naturwissenschaftlich	naturwissenschaftlich		adj	B2+	научный
Ökonomie	die Ökonomie, -n		die	B2+	экономика
Festival	das Festival, -s		das	A2	фестиваль
hinlegen, legt hin, legte hin, hat hingelegt	hinlegen, legt hin, legte hin, hat hingelegt		verb	B2+	лег
Landwirt	der Landwirt, -e		der	B2+	фермер
Laptop	der Laptop, -s		der, das	A2	ноутбук
läuten, läutet, läutete, hat geläutet	läuten, läutet, läutete, hat geläutet		verb	B2+	звенит
Neugier	die Neugier		die	B2+	любопытство
Notiz	die Notiz, -en		die	A2	примечание
Rakete	die Rakete, -n		die	B2+	ракета
Rasen	der Rasen, -		das	B1	газон
verwirklichen, verwirklicht, verwirklichte, hat verwirklicht	verwirklichen, verwirklicht, verwirklichte, hat verwirklicht		verb	B2+	осознать
befestigen, befestigt, befestigte, hat befestigt	befestigen, befestigt, befestigte, hat befestigt		verb	B2+	закрепить
Datensatz	der Datensatz, -̈e		der	B2+	набор данных
dulden, duldet, duldete, hat geduldet	dulden, duldet, duldete, hat geduldet		verb	B2+	терпеть
durchlaufen, läuft durch, lief durch, ist durchgelaufen	durchlaufen, läuft durch, lief durch, ist durchgelaufen		verb	B2+	прошел
erschüttern, erschüttert, erschütterte, hat erschüttert	erschüttern, erschüttert, erschütterte, hat erschüttert		verb	B2+	трясти
gleichermaßen	gleichermaßen		adv	B2+	поровну
gleichwohl	gleichwohl		adv	B2+	тем не менее
Kabine	die Kabine, -n		die	B1	каюта
pädagogisch	pädagogisch		adj	B2+	образовательный
Schokolade	die Schokolade, -n		die	A2	шоколад
Sekretär	der Sekretär, -e		der	B1	секретарь
signalisieren, signalisiert, signalisierte, hat signalisiert	signalisieren, signalisiert, signalisierte, hat signalisiert		verb	B2+	сигнал
übernachten, übernachtet, übernachtete, hat übernachtet	übernachten, übernachtet, übernachtete, hat übernachtet		verb	A1	переночевать
veranstalten, veranstaltet, veranstaltete, hat veranstaltet	veranstalten, veranstaltet, veranstaltete, hat veranstaltet		verb	B2+	организовать
Verstärkung	die Verstärkung, -en		die	B2+	армирование
zuweisen, weist zu, wies zu, hat zugewiesen	zuweisen, weist zu, wies zu, hat zugewiesen		verb	B2+	назначить
Bearbeitung	die Bearbeitung, -en		die	B2+	редактирование
besiegen, besiegt, besiegte, hat besiegt	besiegen, besiegt, besiegte, hat besiegt		verb	B2+	поражение
Bürgerkrieg	der Bürgerkrieg, -e		der	B2+	гражданская война
derweil	derweil		adv	B2+	тем временем
Lastwagen	der Lastwagen, -		der	B2+	грузовики
marschieren, marschiert, marschierte, ist marschiert	marschieren, marschiert, marschierte, ist marschiert		verb	B2+	маршировать
pfeifen, pfeift, pfiff, hat gepfiffen	pfeifen, pfeift, pfiff, hat gepfiffen		verb	B2+	свистеть
überqueren, überquert, überquerte, hat überquert	überqueren, überquert, überquerte, hat überquert		verb	B1	пересек
Arschloch	das Arschloch, -̈er		das	B2+	Мудак
Behauptung	die Behauptung, -en		die	B2+	претензия
Berührung	die Berührung, -en		die	B2+	нажмите
Diskurs	der Diskurs, -e		der	B2+	дискурс
dominant	dominant		adj	B2+	доминирующий
Inflationsrate	die Inflationsrate, -n		die	B2+	уровень инфляции
Kreativität	die Kreativität		die	B2+	творчество
operieren, operiert, operierte, hat operiert	operieren, operiert, operierte, hat operiert		verb	B1	действовать
stechen, sticht, stach, hat gestochen	stechen, sticht, stach, hat gestochen		verb	B1	нанес удар
Tempel	der Tempel, -		der	B2+	храм
Verb	das Verb, -en		das	B2+	глагол
Verlängerung	die Verlängerung, -en		die	B2+	расширение
verwechseln, verwechselt, verwechselte, hat verwechselt	verwechseln, verwechselt, verwechselte, hat verwechselt		verb	B1	смутить
beschädigen, beschädigt, beschädigte, hat beschädigt	beschädigen, beschädigt, beschädigte, hat beschädigt		verb	B1	повредил
giftig	giftig		adj	B1	ядовитый
hervorbringen, bringt hervor, brachte hervor, hat hervorgebracht	hervorbringen, bringt hervor, brachte hervor, hat hervorgebracht		verb	B2+	вывела
hinreichend	hinreichend		adj	B2+	достаточно
knüpfen, knüpft, knüpfte, hat geknüpft	knüpfen, knüpft, knüpfte, hat geknüpft		verb	B2+	галстук
loslassen, lässt los, ließ los, hat losgelassen	loslassen, lässt los, ließ los, hat losgelassen		verb	B2+	отпустил
nachlassen, lässt nach, ließ nach, hat nachgelassen	nachlassen, lässt nach, ließ nach, hat nachgelassen		verb	B2+	утихло
nebenan	nebenan		adv	A2	по соседству
TV	das TV, -s		das	B2+	ТВ
bestens	bestens		adv	B2+	хорошо
Dusche	die Dusche, -n		die	A1	душ
Etage	die Etage, -n		die	B1	пол
Fachhochschule	die Fachhochschule, -n		die	B2+	университет прикладных наук
Fotograf	der Fotograf, -en		der	B1	фотограф
gehörlos	gehörlos		adj	B2+	глухой
Klimawandel	der Klimawandel, -		der	B2+	изменение климата
Mythos	der Mythos, -en		der	B2+	миф
nirgends	nirgends		adv	A2	нигде
Portugal	Portugal		das	B2+	португалия
Stoffwechsel	der Stoffwechsel, -		der	B2+	метаболизм
verabreden, verabredet, verabredete, hat verabredet	verabreden, verabredet, verabredete, hat verabredet		verb	B2+	устроил
Amtszeit	die Amtszeit, -en		die	B2+	срок
Berliner	der Berliner, -		der	B2+	берлинец
familiär	familiär		adj	B2+	семья
Reichweite	die Reichweite, -n		die	B2+	диапазон
Riese	der Riese, -n		der	B2+	гигантский
Tageszeitung	die Tageszeitung, -en		die	B2+	ежедневная газета
technologisch	technologisch		adj	B2+	технологический
vertiefen, vertieft, vertiefte, hat vertieft	vertiefen, vertieft, vertiefte, hat vertieft		verb	B2+	углубиться
antik	antik		adj	B2+	антикварный
Ausstattung	die Ausstattung, -en		die	B2+	оборудование
begünstigen, begünstigt, begünstigte, hat begünstigt	begünstigen, begünstigt, begünstigte, hat begünstigt		verb	B2+	благосклонность
gesundheitlich	gesundheitlich		adj	B2+	с точки зрения здоровья
konstruktiv	konstruktiv		adj	B2+	конструктивный
Verbindlichkeit	die Verbindlichkeit, -en		die	B2+	обязательство
vorantreiben, treibt voran, trieb voran, hat vorangetrieben	vorantreiben, treibt voran, trieb voran, hat vorangetrieben		verb	B2+	толкнуть вперед
zurückgreifen, greift zurück, griff zurück, hat zurückgegriffen	zurückgreifen, greift zurück, griff zurück, hat zurückgegriffen		verb	B2+	тянуться назад
zurücklassen, lässt zurück, ließ zurück, hat zurückgelassen	zurücklassen, lässt zurück, ließ zurück, hat zurückgelassen		verb	B2+	оставить позади
abgrenzen, grenzt ab, grenzte ab, hat abgegrenzt	abgrenzen, grenzt ab, grenzte ab, hat abgegrenzt		verb	B2+	разграничить
Aufwendung	die Aufwendung, -en		die	B2+	расходы
ausdenken, denkt aus, dachte aus, hat ausgedacht	ausdenken, denkt aus, dachte aus, hat ausgedacht		verb	B2+	выдумать
fähig	fähig		adj	B2+	способный
füttern, füttert, fütterte, hat gefüttert	füttern, füttert, fütterte, hat gefüttert		verb	B1	кормить
Gesetzgeber	der Gesetzgeber, -		der	B2+	законодательная власть
koppeln, koppelt, koppelte, hat gekoppelt	koppeln, koppelt, koppelte, hat gekoppelt		verb	B2+	пара
Senior	der Senior, -en		der	B2+	старший
Studio	das Studio, -s		das	B1	студия
Verbreitung	die Verbreitung, -en		die	B2+	распространение
addieren, addiert, addierte, hat addiert	addieren, addiert, addierte, hat addiert		verb	B2+	добавить
austreten, tritt aus, trat aus, ist ausgetreten	austreten, tritt aus, trat aus, ist ausgetreten		verb	B2+	выход
bekanntlich	bekanntlich		adv	B2+	как известно
Main	der Main		der	B2+	главная
neuerdings	neuerdings		adv	B2+	недавно
Pension	die Pension, -en		die	B1	пенсия
Rücksicht	die Rücksicht, -en		die	B1	рассмотрение
Saudi-Arabien	Saudi-Arabien		das	B2+	саудовская Аравия
Triumph	der Triumph, -e		der	B2+	триумф
unterdessen	unterdessen		adv	B2+	тем временем
willen	willen		prep	B2+	будет
Atomkern	der Atomkern, -e		der	B2+	атомное ядро
ausgesprochen	ausgesprochen		adj	B2+	выраженный
ausrufen, ruft aus, rief aus, hat ausgerufen	ausrufen, ruft aus, rief aus, hat ausgerufen		verb	B2+	воскликнуть
bewaffnen, bewaffnet, bewaffnete, hat bewaffnet	bewaffnen, bewaffnet, bewaffnete, hat bewaffnet		verb	B2+	вооружить
Enkel	der Enkel, -		der	B1	внуки
Legende	die Legende, -n		die	B2+	легенда
Pflege	die Pflege		die	B2+	уход
präsent	präsent		adj	B2+	настоящий
Recherche	die Recherche, -n		die	B1	исследования
stimulieren, stimuliert, stimulierte, hat stimuliert	stimulieren, stimuliert, stimulierte, hat stimuliert		verb	B2+	стимулировать
Vertrieb	der Vertrieb, -e		der	B2+	продажи
vornehm	vornehm		adj	B2+	шикарный
bedeutsam	bedeutsam		adj	B2+	значительный
evangelisch	evangelisch		adj	B2+	евангелистский
Illusion	die Illusion, -en		die	B2+	иллюзия
kreisen, kreist, kreiste, ist gekreist	kreisen, kreist, kreiste, ist gekreist		verb	B2+	кружится
nachdenklich	nachdenklich		adj	B2+	вдумчивый
Sozialdemokrat	der Sozialdemokrat, -en		der	B2+	социал-демократ
strukturieren, strukturiert, strukturierte, hat strukturiert	strukturieren, strukturiert, strukturierte, hat strukturiert		verb	B2+	структура
Allianz	die Allianz, -en		die	B2+	альянс
Arbeitslosenquote	die Arbeitslosenquote, -n		die	B2+	уровень безработицы
backen, bäckt, buk, hat gebacken	backen, bäckt, buk, hat gebacken		verb	A2	запекать
Benutzer	der Benutzer, -		der	B2+	пользователь
Ehepaar	das Ehepaar, -e		das	B1	супружеская пара
Ensemble	das Ensemble, -s		das	B2+	ансамбль
Handschrift	die Handschrift, -en		die	B2+	почерк
Miene	die Miene, -n		die	B2+	Миен
Motorrad	das Motorrad, -̈er		das	B1	мотоцикл
Nordkorea	Nordkorea		das	B2+	северная Корея
pünktlich	pünktlich		adj	A1	вовремя
anfassen, fasst an, fasste an, hat angefasst	anfassen, fasst an, fasste an, hat angefasst		verb	B2+	трогать
Dialekt	der Dialekt, -e		der	B1	диалект
diplomatisch	diplomatisch		adj	B2+	дипломатический
Effizienz	die Effizienz, -en		die	B2+	эффективность
färben, färbt, färbte, hat gefärbt	färben, färbt, färbte, hat gefärbt		verb	B2+	красить
Gutachten	das Gutachten, -		das	B2+	отчет
Kämpfer	der Kämpfer, -		der	B2+	боец
Klo	das Klo, -s		das	B2+	лоо
knacken, knackt, knackte, hat geknackt	knacken, knackt, knackte, hat geknackt		verb	B2+	трещина
Knall	der Knall, -e		der	B2+	взрыв
Kuba	Kuba		das	B2+	куба
oberflächlich	oberflächlich		adj	B2+	поверхностный
parlamentarisch	parlamentarisch		adj	B2+	парламентский
semantisch	semantisch		adj	B2+	смысловой
überwältigen, überwältigt, überwältigte, hat überwältigt	überwältigen, überwältigt, überwältigte, hat überwältigt		verb	B2+	ошеломить
ähneln, ähnelt, ähnelte, hat geähnelt	ähneln, ähnelt, ähnelte, hat geähnelt		verb	B2+	похоже
Beleg	der Beleg, -e		der	B1	доказательство
Blase	die Blase, -n		die	B2+	пузырь
Energiewirtschaft	die Energiewirtschaft		die	B2+	энергетика
Halbfinale	das Halbfinale, -		das	B2+	полуфиналы
Oberbürgermeister	der Oberbürgermeister, -		der	B2+	мэр
Rezeption	die Rezeption, -en		die	A1	прием
Tennis	das Tennis		das	A2	теннис
Entwicklungsland	das Entwicklungsland, -̈er		das	B2+	развивающаяся страна
Jagd	die Jagd, -en		die	B2+	охота
Puppe	die Puppe, -n		die	B1	кукла
Spaziergang	der Spaziergang, -̈e		der	A2	прогулка
stolpern, stolpert, stolperte, ist gestolpert	stolpern, stolpert, stolperte, ist gestolpert		verb	B2+	споткнуться
zeitweise	zeitweise		adv	B2+	временно
zuschreiben, schreibt zu, schrieb zu, hat zugeschrieben	zuschreiben, schreibt zu, schrieb zu, hat zugeschrieben		verb	B2+	приписывать
Auszeichnung	die Auszeichnung, -en		die	B2+	премия
Bundesstaat	der Bundesstaat, -en		der	B2+	государство
ethisch	ethisch		adj	B2+	этический
Fusion	die Fusion, -en		die	B2+	Фьюжн
glänzen, glänzt, glänzte, hat geglänzt	glänzen, glänzt, glänzte, hat geglänzt		verb	B2+	сиять
Instanz	die Instanz, -en		die	B2+	экземпляр
meiden, meidet, mied, hat gemieden	meiden, meidet, mied, hat gemieden		verb	B2+	избегайте
optimistisch	optimistisch		adj	B1	оптимистичный
Segment	das Segment, -e		das	B2+	сегмент
widerspiegeln, spiegelt wider, spiegelte wider, hat widergespiegelt	widerspiegeln, spiegelt wider, spiegelte wider, hat widergespiegelt		verb	B2+	отражать
Zyklus	der Zyklus, -en		der	B2+	цикл
abgehen, geht ab, ging ab, ist abgegangen	abgehen, geht ab, ging ab, ist abgegangen		verb	B2+	уйди
Ähnlichkeit	die Ähnlichkeit, -en		die	B2+	сходство
beweglich	beweglich		adj	B2+	подвижный
Fachbereich	der Fachbereich, -e		der	B2+	отдел
fraglich	fraglich		adj	B2+	сомнительный
hinsetzen, setzt hin, setzte hin, hat hingesetzt	hinsetzen, setzt hin, setzte hin, hat hingesetzt		verb	B2+	сесть
Moderator	der Moderator, -en		der	B2+	модератор
Mütze	die Mütze, -n		die	A2	Шляпа
nächtlich	nächtlich		adj	B2+	каждую ночь
Realisierung	die Realisierung, -en		die	B2+	реализация
Rechtsanwalt	der Rechtsanwalt, -̈e		der	B2+	юрист
Rekord	der Rekord, -e		der	B1	запись
wiedergeben, gibt wieder, gab wieder, hat wiedergegeben	wiedergeben, gibt wieder, gab wieder, hat wiedergegeben		verb	B2+	переиграть
ausdehnen, dehnt aus, dehnte aus, hat ausgedehnt	ausdehnen, dehnt aus, dehnte aus, hat ausgedehnt		verb	B2+	расширяться
Brexit	der Brexit		der	B2+	брексит
Diktatur	die Diktatur, -en		die	B2+	диктатура
Einbruch	der Einbruch, -̈e		der	B1	кража со взломом
Insulin	das Insulin		das	B2+	Инсулин
Interaktion	die Interaktion, -en		die	B2+	взаимодействие
Kante	die Kante, -n		die	B2+	край
Laut	der Laut, -e		der	A1	громко
Rendite	die Rendite, -n		die	B2+	возврат
selbstbewusst	selbstbewusst		adj	B2+	уверенный
souverän	souverän		adj	B2+	суверен
Vokabular	das Vokabular, -e		das	B2+	словарь
weiterentwickeln, entwickelt weiter, entwickelte weiter, hat weiterentwickelt	weiterentwickeln, entwickelt weiter, entwickelte weiter, hat weiterentwickelt		verb	B2+	развиваться дальше
worüber	worüber		pron	B1	о чем
Zerfall	der Zerfall, -̈e		der	B2+	распад
Zweig	der Zweig, -e		der	B2+	филиал
abreisen, reist ab, reiste ab, ist abgereist	abreisen, reist ab, reiste ab, ist abgereist		verb	B2+	уехать
Drohung	die Drohung, -en		die	B2+	угроза
Erregung	die Erregung, -en		die	B2+	волнение
Gruß	der Gruß, -̈e		der	A1	приветствую
konstruieren, konstruiert, konstruierte, hat konstruiert	konstruieren, konstruiert, konstruierte, hat konstruiert		verb	B2+	соорудить
Korb	der Korb, -̈e		der	B2+	корзина
Pole	der Pole, -n		der	B2+	поляки
Schoß	der Schoß, -̈e		der	B2+	колени
Veranstalter	der Veranstalter, -		der	B2+	организатор
Verarbeitung	die Verarbeitung, -en		die	B2+	обработка
zurückbleiben, bleibt zurück, blieb zurück, ist zurückgeblieben	zurückbleiben, bleibt zurück, blieb zurück, ist zurückgeblieben		verb	B2+	остаться позади
zusammenbrechen, bricht zusammen, brach zusammen, ist zusammengebrochen	zusammenbrechen, bricht zusammen, brach zusammen, ist zusammengebrochen		verb	B2+	рухнуть
Attacke	die Attacke, -n		die	B2+	атака
ausnutzen, nutzt aus, nutzte aus, hat ausgenutzt	ausnutzen, nutzt aus, nutzte aus, hat ausgenutzt		verb	B2+	эксплуатировать
Demonstrant	der Demonstrant, -en		der	B2+	протестующий
Ehefrau	die Ehefrau, -en		die	A1	жена
höflich	höflich		adj	B1	вежливый
Insekt	das Insekt, -en		das	B2+	насекомое
Konjunktur	die Konjunktur, -en		die	B2+	экономическая ситуация
spannen, spannt, spannte, hat gespannt	spannen, spannt, spannte, hat gespannt		verb	B2+	напряжение
Sponsor	der Sponsor, -en		der	B2+	спонсор
sprengen, sprengt, sprengte, hat gesprengt	sprengen, sprengt, sprengte, hat gesprengt		verb	B2+	взорвать
tagsüber	tagsüber		adv	B2+	в течение дня
zerren, zerrt, zerrte, hat gezerrt	zerren, zerrt, zerrte, hat gezerrt		verb	B2+	буксир
Affe	der Affe, -n		der	B2+	обезьяна
DFB	DFB (Deutscher Fußball-Bund)		der	B2+	немецкий футбольный союз
Festlegung	die Festlegung, -en		die	B2+	решительность
Forum	das Forum, -en		das	B1	форум
Geschäftsjahr	das Geschäftsjahr, -e		das	B2+	финансовый год
Mitleid	das Mitleid		das	B2+	жалость
muslimisch	muslimisch		adj	B2+	мусульманин
Spezialist	der Spezialist, -en		der	B1	специалист
üblicherweise	üblicherweise		adv	B2+	обычно
verhängen, verhängt, verhängte, hat verhängt	verhängen, verhängt, verhängte, hat verhängt		verb	B2+	наложили
verstummen, verstummt, verstummte, ist verstummt	verstummen, verstummt, verstummte, ist verstummt		verb	B2+	замолчать
visuell	visuell		adj	B2+	визуальный
Wohl	das Wohl		das	B1	ну
zerlegen, zerlegt, zerlegte, hat zerlegt	zerlegen, zerlegt, zerlegte, hat zerlegt		verb	B2+	демонтировать
abzeichnen, zeichnet ab, zeichnete ab, hat abgezeichnet	abzeichnen (sich), zeichnet ab, zeichnete ab, hat abgezeichnet		verb	B2+	отписаться
antreffen, trifft an, traf an, hat angetroffen	antreffen, trifft an, traf an, hat angetroffen		verb	B2+	встреча
Apparat	der Apparat, -e		der	A2	аппарат
auslegen, legt aus, legte aus, hat ausgelegt	auslegen, legt aus, legte aus, hat ausgelegt		verb	B2+	выложил
Betrachter	der Betrachter, -		der	B2+	зритель
Ehemann	der Ehemann, -̈er		der	A1	муж
nachträglich	nachträglich		adj	B2+	впоследствии
Paradies	das Paradies, -e		das	B2+	рай
